diag_type,time_point,feature_type,rank,feature
oral_pharynx_cancer,10,protein,42,olink_naga
oral_pharynx_cancer,10,protein,43,olink_lipf
oral_pharynx_cancer,10,protein,44,olink_dpp7
oral_pharynx_cancer,10,protein,45,olink_il17c
oral_pharynx_cancer,10,protein,46,olink_mfap5
oral_pharynx_cancer,10,protein,47,olink_gpi
oral_pharynx_cancer,10,protein,48,olink_ceacam19
oral_pharynx_cancer,10,protein,49,olink_sord
oral_pharynx_cancer,10,protein,50,olink_slc39a14
oral_pharynx_cancer,10,blood,1,blood_Platelet count
oral_pharynx_cancer,10,blood,2,blood_Glycated haemoglobin (HbA1c)
oral_pharynx_cancer,10,blood,3,blood_Total protein
oral_pharynx_cancer,10,blood,4,blood_IGF-1
oral_pharynx_cancer,10,blood,5,blood_Phosphate
oral_pharynx_cancer,10,blood,6,blood_Mean reticulocyte volume
oral_pharynx_cancer,10,blood,7,blood_Urea
oral_pharynx_cancer,10,blood,8,blood_Cystatin C
oral_pharynx_cancer,10,blood,9,blood_Red blood cell (erythrocyte) count
oral_pharynx_cancer,10,blood,10,blood_High light scatter reticulocyte count
oral_pharynx_cancer,10,blood,11,blood_Neutrophill percentage
oral_pharynx_cancer,10,blood,12,blood_Lymphocyte percentage
oral_pharynx_cancer,10,blood,13,blood_Mean sphered cell volume
oral_pharynx_cancer,10,blood,14,blood_Apolipoprotein A
oral_pharynx_cancer,10,blood,15,blood_Lymphocyte count
oral_pharynx_cancer,10,blood,16,blood_Neutrophill count
oral_pharynx_cancer,10,blood,17,blood_Reticulocyte percentage
oral_pharynx_cancer,10,blood,18,blood_White blood cell (leukocyte) count
oral_pharynx_cancer,10,blood,19,blood_Alanine aminotransferase
oral_pharynx_cancer,10,blood,20,blood_Albumin
oral_pharynx_cancer,10,blood,21,blood_Alkaline phosphatase
oral_pharynx_cancer,10,blood,22,blood_Apolipoprotein B
oral_pharynx_cancer,10,blood,23,blood_C-reactive protein
oral_pharynx_cancer,10,blood,24,blood_Haematocrit percentage
oral_pharynx_cancer,10,blood,25,blood_Calcium
oral_pharynx_cancer,10,blood,26,blood_Cholesterol
oral_pharynx_cancer,10,blood,27,blood_Creatinine
oral_pharynx_cancer,10,blood,28,blood_Direct bilirubin
oral_pharynx_cancer,10,blood,29,blood_Gamma glutamyltransferase
oral_pharynx_cancer,10,blood,30,blood_Glucose
oral_pharynx_cancer,10,blood,31,blood_HDL cholesterol
oral_pharynx_cancer,10,blood,32,blood_LDL direct
oral_pharynx_cancer,10,blood,33,blood_Lipoprotein A
oral_pharynx_cancer,10,blood,34,blood_Rheumatoid factor
oral_pharynx_cancer,10,blood,35,blood_SHBG
oral_pharynx_cancer,10,blood,36,blood_Testosterone
oral_pharynx_cancer,10,blood,37,blood_Total bilirubin
oral_pharynx_cancer,10,blood,38,blood_Triglycerides
oral_pharynx_cancer,10,blood,39,blood_Urate
oral_pharynx_cancer,10,blood,40,blood_Oestradiol
oral_pharynx_cancer,10,blood,41,blood_Mean corpuscular haemoglobin
oral_pharynx_cancer,10,blood,42,blood_Mean corpuscular haemoglobin concentration
oral_pharynx_cancer,10,blood,43,blood_Mean corpuscular volume
oral_pharynx_cancer,10,blood,44,blood_Mean platelet (thrombocyte) volume
oral_pharynx_cancer,10,blood,45,blood_Monocyte count
oral_pharynx_cancer,10,blood,46,blood_Monocyte percentage
oral_pharynx_cancer,10,blood,47,blood_Nucleated red blood cell count
oral_pharynx_cancer,10,blood,48,blood_Nucleated red blood cell percentage
oral_pharynx_cancer,10,blood,49,blood_Platelet crit
oral_pharynx_cancer,10,blood,50,blood_Red blood cell (erythrocyte) distribution width
oral_pharynx_cancer,10,combined,1,olink_akt3
oral_pharynx_cancer,10,combined,2,olink_rarres1
oral_pharynx_cancer,10,combined,3,olink_pigr
oral_pharynx_cancer,10,combined,4,olink_tnf
oral_pharynx_cancer,10,combined,5,olink_gnpda2
oral_pharynx_cancer,10,combined,6,olink_gcg
oral_pharynx_cancer,10,combined,7,olink_psapl1
oral_pharynx_cancer,10,combined,8,olink_lect2
oral_pharynx_cancer,10,combined,9,olink_ceacam16
oral_pharynx_cancer,10,combined,10,olink_fgfbp1
oral_pharynx_cancer,10,combined,11,olink_hspg2
oral_pharynx_cancer,10,combined,12,olink_gask1a
oral_pharynx_cancer,10,combined,13,olink_hmox1
oral_pharynx_cancer,10,combined,14,olink_top1mt
oral_pharynx_cancer,10,combined,15,olink_tnfrsf10b
oral_pharynx_cancer,10,combined,16,olink_il18
oral_pharynx_cancer,10,combined,17,olink_pcare
oral_pharynx_cancer,10,combined,18,olink_gstp1
oral_pharynx_cancer,10,combined,19,olink_dcbld2
oral_pharynx_cancer,10,combined,20,olink_inpp5j
oral_pharynx_cancer,10,combined,21,olink_arsa
oral_pharynx_cancer,10,combined,22,olink_tmed10
oral_pharynx_cancer,10,combined,23,olink_edil3
oral_pharynx_cancer,10,combined,24,olink_bmp10
oral_pharynx_cancer,10,combined,25,olink_trim5
oral_pharynx_cancer,10,combined,26,olink_lamp1
oral_pharynx_cancer,10,combined,27,olink_muc2
oral_pharynx_cancer,10,combined,28,olink_snx5
oral_pharynx_cancer,10,combined,29,olink_steap4
oral_pharynx_cancer,10,combined,30,olink_gusb
oral_pharynx_cancer,10,combined,31,olink_sprr1b
oral_pharynx_cancer,10,combined,32,olink_igfbp3
oral_pharynx_cancer,10,combined,33,olink_grn
oral_pharynx_cancer,10,combined,34,olink_ptx3
oral_pharynx_cancer,10,combined,35,olink_alpi
oral_pharynx_cancer,10,combined,36,olink_tmprss15
oral_pharynx_cancer,10,combined,37,olink_usp47
oral_pharynx_cancer,10,combined,38,olink_csf2ra
oral_pharynx_cancer,10,combined,39,olink_trim58
oral_pharynx_cancer,10,combined,40,olink_lhb
oral_pharynx_cancer,10,combined,41,olink_gpd1
oral_pharynx_cancer,10,combined,42,olink_naga
oral_pharynx_cancer,10,combined,43,olink_lipf
oral_pharynx_cancer,10,combined,44,olink_dpp7
oral_pharynx_cancer,10,combined,45,blood_Platelet count
oral_pharynx_cancer,10,combined,46,olink_il17c
oral_pharynx_cancer,10,combined,47,olink_mfap5
oral_pharynx_cancer,10,combined,48,olink_gpi
oral_pharynx_cancer,10,combined,49,olink_ceacam19
oral_pharynx_cancer,10,combined,50,olink_sord
digestive_organs_cancer,0,protein,1,olink_efna4
digestive_organs_cancer,0,protein,2,olink_cd276
digestive_organs_cancer,0,protein,3,olink_nrtn
digestive_organs_cancer,0,protein,4,olink_gpr158
digestive_organs_cancer,0,protein,5,olink_col3a1
digestive_organs_cancer,0,protein,6,olink_bdnf
digestive_organs_cancer,0,protein,7,olink_adamts4
digestive_organs_cancer,0,protein,8,olink_treml2
digestive_organs_cancer,0,protein,9,olink_bst2
digestive_organs_cancer,0,protein,10,olink_il17f
digestive_organs_cancer,0,protein,11,olink_pfdn6
digestive_organs_cancer,0,protein,12,olink_cblif
digestive_organs_cancer,0,protein,13,olink_nptx2
digestive_organs_cancer,0,protein,14,olink_vegfb
digestive_organs_cancer,0,protein,15,olink_tnfrsf9
digestive_organs_cancer,0,protein,16,olink_mdga1
digestive_organs_cancer,0,protein,17,olink_ccn3
digestive_organs_cancer,0,protein,18,olink_ids
digestive_organs_cancer,0,protein,19,olink_serpina11
digestive_organs_cancer,0,protein,20,olink_uxs1
digestive_organs_cancer,0,protein,21,olink_tcn2
digestive_organs_cancer,0,protein,22,olink_clec2l
digestive_organs_cancer,0,protein,23,olink_clec14a
digestive_organs_cancer,0,protein,24,olink_morc3
digestive_organs_cancer,0,protein,25,olink_s100a3
digestive_organs_cancer,0,protein,26,olink_nefl
digestive_organs_cancer,0,protein,27,olink_gngt1
digestive_organs_cancer,0,protein,28,olink_nampt
digestive_organs_cancer,0,protein,29,olink_rpe
digestive_organs_cancer,0,protein,30,olink_gfra1
digestive_organs_cancer,0,protein,31,olink_gpc5
digestive_organs_cancer,0,protein,32,olink_asrgl1
digestive_organs_cancer,0,protein,33,olink_safb2
digestive_organs_cancer,0,protein,34,olink_dkkl1
digestive_organs_cancer,0,protein,35,olink_sez6l
digestive_organs_cancer,0,protein,36,olink_cntf
digestive_organs_cancer,0,protein,37,olink_icoslg
digestive_organs_cancer,0,protein,38,olink_dnajb8
digestive_organs_cancer,0,protein,39,olink_agr2
digestive_organs_cancer,0,protein,40,olink_mansc4
digestive_organs_cancer,0,protein,41,olink_shc1
digestive_organs_cancer,0,protein,42,olink_b3gnt7
digestive_organs_cancer,0,protein,43,olink_il1rn
digestive_organs_cancer,0,protein,44,olink_anxa1
digestive_organs_cancer,0,protein,45,olink_clpp
digestive_organs_cancer,0,protein,46,olink_ca5a
digestive_organs_cancer,0,protein,47,olink_rbpms
digestive_organs_cancer,0,protein,48,olink_dusp3
digestive_organs_cancer,0,protein,49,olink_tnfrsf10c
digestive_organs_cancer,0,protein,50,olink_cpxm2
digestive_organs_cancer,0,blood,1,blood_Testosterone
digestive_organs_cancer,0,blood,2,blood_Red blood cell (erythrocyte) distribution width
digestive_organs_cancer,0,blood,3,blood_Lymphocyte count
digestive_organs_cancer,0,blood,4,blood_Haemoglobin concentration
digestive_organs_cancer,0,blood,5,blood_Alkaline phosphatase
digestive_organs_cancer,0,blood,6,blood_Basophill percentage
digestive_organs_cancer,0,blood,7,blood_Triglycerides
digestive_organs_cancer,0,blood,8,blood_Haematocrit percentage
digestive_organs_cancer,0,blood,9,blood_Mean reticulocyte volume
digestive_organs_cancer,0,blood,10,blood_Urea
digestive_organs_cancer,0,blood,11,blood_LDL direct
digestive_organs_cancer,0,blood,12,blood_Basophill count
digestive_organs_cancer,0,blood,13,blood_Urate
digestive_organs_cancer,0,blood,14,blood_Direct bilirubin
digestive_organs_cancer,0,blood,15,blood_Vitamin D
digestive_organs_cancer,0,blood,16,blood_Lipoprotein A
digestive_organs_cancer,0,blood,17,blood_White blood cell (leukocyte) count
digestive_organs_cancer,0,blood,18,blood_Monocyte count
digestive_organs_cancer,0,blood,19,blood_Mean platelet (thrombocyte) volume
digestive_organs_cancer,0,blood,20,blood_Platelet distribution width
digestive_organs_cancer,0,blood,21,blood_Rheumatoid factor
digestive_organs_cancer,0,blood,22,blood_Phosphate
digestive_organs_cancer,0,blood,23,blood_Nucleated red blood cell count
digestive_organs_cancer,0,blood,24,blood_Nucleated red blood cell percentage
digestive_organs_cancer,0,blood,25,blood_Platelet count
digestive_organs_cancer,0,blood,26,blood_Platelet crit
digestive_organs_cancer,0,blood,27,blood_Neutrophill count
digestive_organs_cancer,0,blood,28,blood_Neutrophill percentage
digestive_organs_cancer,0,blood,29,blood_Red blood cell (erythrocyte) count
digestive_organs_cancer,0,blood,30,blood_Gamma glutamyltransferase
digestive_organs_cancer,0,blood,31,blood_Glucose
digestive_organs_cancer,0,blood,32,blood_Glycated haemoglobin (HbA1c)
digestive_organs_cancer,0,blood,33,blood_Creatinine
digestive_organs_cancer,0,blood,34,blood_Cystatin C
digestive_organs_cancer,0,blood,35,blood_Aspartate aminotransferase
digestive_organs_cancer,0,blood,36,blood_HDL cholesterol
digestive_organs_cancer,0,blood,37,blood_C-reactive protein
digestive_organs_cancer,0,blood,38,blood_Calcium
digestive_organs_cancer,0,blood,39,blood_IGF-1
digestive_organs_cancer,0,blood,40,blood_Oestradiol
digestive_organs_cancer,0,blood,41,blood_Alanine aminotransferase
digestive_organs_cancer,0,blood,42,blood_Albumin
digestive_organs_cancer,0,blood,43,blood_Apolipoprotein A
digestive_organs_cancer,0,blood,44,blood_Apolipoprotein B
digestive_organs_cancer,0,blood,45,blood_Reticulocyte percentage
digestive_organs_cancer,0,blood,46,blood_Eosinophill count
digestive_organs_cancer,0,blood,47,blood_High light scatter reticulocyte percentage
digestive_organs_cancer,0,blood,48,blood_Immature reticulocyte fraction
digestive_organs_cancer,0,blood,49,blood_Lymphocyte percentage
digestive_organs_cancer,0,blood,50,blood_Eosinophill percentage
digestive_organs_cancer,0,combined,1,olink_efna4
digestive_organs_cancer,0,combined,2,olink_cd276
digestive_organs_cancer,0,combined,3,olink_nrtn
digestive_organs_cancer,0,combined,4,olink_gpr158
digestive_organs_cancer,0,combined,5,olink_col3a1
digestive_organs_cancer,0,combined,6,olink_bdnf
digestive_organs_cancer,0,combined,7,olink_adamts4
digestive_organs_cancer,0,combined,8,blood_Testosterone
digestive_organs_cancer,0,combined,9,olink_treml2
digestive_organs_cancer,0,combined,10,olink_bst2
digestive_organs_cancer,0,combined,11,olink_il17f
digestive_organs_cancer,0,combined,12,olink_pfdn6
digestive_organs_cancer,0,combined,13,olink_cblif
digestive_organs_cancer,0,combined,14,olink_nptx2
digestive_organs_cancer,0,combined,15,olink_vegfb
digestive_organs_cancer,0,combined,16,olink_tnfrsf9
digestive_organs_cancer,0,combined,17,olink_mdga1
digestive_organs_cancer,0,combined,18,olink_ccn3
digestive_organs_cancer,0,combined,19,olink_ids
digestive_organs_cancer,0,combined,20,olink_serpina11
digestive_organs_cancer,0,combined,21,olink_uxs1
digestive_organs_cancer,0,combined,22,olink_tcn2
digestive_organs_cancer,0,combined,23,olink_clec2l
digestive_organs_cancer,0,combined,24,olink_clec14a
digestive_organs_cancer,0,combined,25,olink_morc3
digestive_organs_cancer,0,combined,26,olink_s100a3
digestive_organs_cancer,0,combined,27,olink_nefl
digestive_organs_cancer,0,combined,28,olink_gngt1
digestive_organs_cancer,0,combined,29,olink_nampt
digestive_organs_cancer,0,combined,30,olink_rpe
digestive_organs_cancer,0,combined,31,olink_gfra1
digestive_organs_cancer,0,combined,32,olink_gpc5
digestive_organs_cancer,0,combined,33,olink_asrgl1
digestive_organs_cancer,0,combined,34,olink_safb2
digestive_organs_cancer,0,combined,35,olink_dkkl1
digestive_organs_cancer,0,combined,36,olink_sez6l
digestive_organs_cancer,0,combined,37,olink_cntf
digestive_organs_cancer,0,combined,38,olink_icoslg
digestive_organs_cancer,0,combined,39,olink_dnajb8
digestive_organs_cancer,0,combined,40,blood_Red blood cell (erythrocyte) distribution width
digestive_organs_cancer,0,combined,41,olink_agr2
digestive_organs_cancer,0,combined,42,olink_mansc4
digestive_organs_cancer,0,combined,43,olink_shc1
digestive_organs_cancer,0,combined,44,olink_b3gnt7
digestive_organs_cancer,0,combined,45,olink_il1rn
digestive_organs_cancer,0,combined,46,olink_anxa1
digestive_organs_cancer,0,combined,47,olink_clpp
digestive_organs_cancer,0,combined,48,olink_ca5a
digestive_organs_cancer,0,combined,49,olink_rbpms
digestive_organs_cancer,0,combined,50,olink_dusp3
digestive_organs_cancer,1,protein,1,olink_arg2
digestive_organs_cancer,1,protein,2,olink_il17c
digestive_organs_cancer,1,protein,3,olink_ist1
digestive_organs_cancer,1,protein,4,olink_lbp
digestive_organs_cancer,1,protein,5,olink_chac2
digestive_organs_cancer,1,protein,6,olink_lep
digestive_organs_cancer,1,protein,7,olink_nlgn2
digestive_organs_cancer,1,protein,8,olink_upb1
digestive_organs_cancer,1,protein,9,olink_eddm3b
digestive_organs_cancer,1,protein,10,olink_mtr
digestive_organs_cancer,1,protein,11,olink_serpina7
digestive_organs_cancer,1,protein,12,olink_aplp1
digestive_organs_cancer,1,protein,13,olink_prame
digestive_organs_cancer,1,protein,14,olink_il4r
digestive_organs_cancer,1,protein,15,olink_sftpd
digestive_organs_cancer,1,protein,16,olink_csf3
digestive_organs_cancer,1,protein,17,olink_cuzd1
digestive_organs_cancer,1,protein,18,olink_cd33
digestive_organs_cancer,1,protein,19,olink_fgl1
digestive_organs_cancer,1,protein,20,olink_pgf
digestive_organs_cancer,1,protein,21,olink_fam171a2
digestive_organs_cancer,1,protein,22,olink_kifbp
digestive_organs_cancer,1,protein,23,olink_efcab2
digestive_organs_cancer,1,protein,24,olink_flt3lg
digestive_organs_cancer,1,protein,25,olink_lrig1
digestive_organs_cancer,1,protein,26,olink_nrcam
digestive_organs_cancer,1,protein,27,olink_serpinf1
digestive_organs_cancer,1,protein,28,olink_mmp12
digestive_organs_cancer,1,protein,29,olink_npl
digestive_organs_cancer,1,protein,30,olink_gys1
digestive_organs_cancer,1,protein,31,olink_casp1
digestive_organs_cancer,1,protein,32,olink_spint3
digestive_organs_cancer,1,protein,33,olink_fcrl6
digestive_organs_cancer,1,protein,34,olink_myl4
digestive_organs_cancer,1,protein,35,olink_cxcl8
digestive_organs_cancer,1,protein,36,olink_pspn
digestive_organs_cancer,1,protein,37,olink_eif2s2
digestive_organs_cancer,1,protein,38,olink_grp
digestive_organs_cancer,1,protein,39,olink_cfb
digestive_organs_cancer,1,protein,40,olink_c2orf69
digestive_organs_cancer,1,protein,41,olink_icoslg
digestive_organs_cancer,1,protein,42,olink_krt19
digestive_organs_cancer,1,protein,43,olink_amy2b
digestive_organs_cancer,1,protein,44,olink_gusb
digestive_organs_cancer,1,protein,45,olink_agr2
digestive_organs_cancer,1,protein,46,olink_ido1
digestive_organs_cancer,1,protein,47,olink_fmnl1
digestive_organs_cancer,1,protein,48,olink_islr2
digestive_organs_cancer,1,protein,49,olink_mmp1
digestive_organs_cancer,1,protein,50,olink_mapkapk2
digestive_organs_cancer,1,blood,1,blood_Lymphocyte percentage
digestive_organs_cancer,1,blood,2,blood_Lipoprotein A
digestive_organs_cancer,1,blood,3,blood_Haemoglobin concentration
digestive_organs_cancer,1,blood,4,blood_Creatinine
digestive_organs_cancer,1,blood,5,blood_Mean reticulocyte volume
digestive_organs_cancer,1,blood,6,blood_Glucose
digestive_organs_cancer,1,blood,7,blood_Cystatin C
digestive_organs_cancer,1,blood,8,blood_Oestradiol
digestive_organs_cancer,1,blood,9,blood_Albumin
digestive_organs_cancer,1,blood,10,blood_Mean corpuscular haemoglobin
digestive_organs_cancer,1,blood,11,blood_Monocyte percentage
digestive_organs_cancer,1,blood,12,blood_Monocyte count
digestive_organs_cancer,1,blood,13,blood_C-reactive protein
digestive_organs_cancer,1,blood,14,blood_Phosphate
digestive_organs_cancer,1,blood,15,blood_Reticulocyte percentage
digestive_organs_cancer,1,blood,16,blood_White blood cell (leukocyte) count
digestive_organs_cancer,1,blood,17,blood_Alanine aminotransferase
digestive_organs_cancer,1,blood,18,blood_Alkaline phosphatase
digestive_organs_cancer,1,blood,19,blood_Apolipoprotein A
digestive_organs_cancer,1,blood,20,blood_Apolipoprotein B
digestive_organs_cancer,1,blood,21,blood_Calcium
digestive_organs_cancer,1,blood,22,blood_Cholesterol
digestive_organs_cancer,1,blood,23,blood_Direct bilirubin
digestive_organs_cancer,1,blood,24,blood_Gamma glutamyltransferase
digestive_organs_cancer,1,blood,25,blood_Glycated haemoglobin (HbA1c)
digestive_organs_cancer,1,blood,26,blood_HDL cholesterol
digestive_organs_cancer,1,blood,27,blood_IGF-1
digestive_organs_cancer,1,blood,28,blood_LDL direct
digestive_organs_cancer,1,blood,29,blood_Rheumatoid factor
digestive_organs_cancer,1,blood,30,blood_SHBG
digestive_organs_cancer,1,blood,31,blood_Testosterone
digestive_organs_cancer,1,blood,32,blood_Total protein
digestive_organs_cancer,1,blood,33,blood_Triglycerides
digestive_organs_cancer,1,blood,34,blood_Urate
digestive_organs_cancer,1,blood,35,blood_Urea
digestive_organs_cancer,1,blood,36,blood_Total bilirubin
digestive_organs_cancer,1,blood,37,blood_Mean corpuscular volume
digestive_organs_cancer,1,blood,38,blood_Mean platelet (thrombocyte) volume
digestive_organs_cancer,1,blood,39,blood_Mean sphered cell volume
digestive_organs_cancer,1,blood,40,blood_Neutrophill count
digestive_organs_cancer,1,blood,41,blood_Neutrophill percentage
digestive_organs_cancer,1,blood,42,blood_Nucleated red blood cell count
digestive_organs_cancer,1,blood,43,blood_Nucleated red blood cell percentage
digestive_organs_cancer,1,blood,44,blood_Platelet count
digestive_organs_cancer,1,blood,45,blood_Platelet crit
digestive_organs_cancer,1,blood,46,blood_Red blood cell (erythrocyte) count
digestive_organs_cancer,1,blood,47,blood_Red blood cell (erythrocyte) distribution width
digestive_organs_cancer,1,blood,48,blood_Platelet distribution width
digestive_organs_cancer,1,blood,49,blood_Aspartate aminotransferase
digestive_organs_cancer,1,blood,50,blood_Reticulocyte count
digestive_organs_cancer,1,combined,1,olink_arg2
digestive_organs_cancer,1,combined,2,olink_il17c
digestive_organs_cancer,1,combined,3,olink_ist1
digestive_organs_cancer,1,combined,4,olink_lbp
digestive_organs_cancer,1,combined,5,olink_chac2
digestive_organs_cancer,1,combined,6,olink_lep
digestive_organs_cancer,1,combined,7,olink_nlgn2
digestive_organs_cancer,1,combined,8,olink_upb1
digestive_organs_cancer,1,combined,9,olink_eddm3b
digestive_organs_cancer,1,combined,10,olink_mtr
digestive_organs_cancer,1,combined,11,olink_serpina7
digestive_organs_cancer,1,combined,12,olink_aplp1
digestive_organs_cancer,1,combined,13,olink_prame
digestive_organs_cancer,1,combined,14,olink_il4r
digestive_organs_cancer,1,combined,15,olink_sftpd
digestive_organs_cancer,1,combined,16,olink_csf3
digestive_organs_cancer,1,combined,17,olink_cuzd1
digestive_organs_cancer,1,combined,18,olink_cd33
digestive_organs_cancer,1,combined,19,olink_fgl1
digestive_organs_cancer,1,combined,20,olink_pgf
digestive_organs_cancer,1,combined,21,olink_fam171a2
digestive_organs_cancer,1,combined,22,olink_kifbp
digestive_organs_cancer,1,combined,23,olink_efcab2
digestive_organs_cancer,1,combined,24,olink_flt3lg
digestive_organs_cancer,1,combined,25,olink_lrig1
digestive_organs_cancer,1,combined,26,olink_nrcam
digestive_organs_cancer,1,combined,27,olink_serpinf1
digestive_organs_cancer,1,combined,28,olink_mmp12
digestive_organs_cancer,1,combined,29,olink_npl
digestive_organs_cancer,1,combined,30,olink_gys1
digestive_organs_cancer,1,combined,31,olink_casp1
digestive_organs_cancer,1,combined,32,olink_spint3
digestive_organs_cancer,1,combined,33,olink_fcrl6
digestive_organs_cancer,1,combined,34,olink_myl4
digestive_organs_cancer,1,combined,35,olink_cxcl8
digestive_organs_cancer,1,combined,36,olink_pspn
digestive_organs_cancer,1,combined,37,olink_eif2s2
digestive_organs_cancer,1,combined,38,olink_grp
